time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-11T00:56:14.976Z,37.5023,-113.9216,3.3,0.9,ml,8,95.62,0.066,0.2085,nn,nn00526281,2016-01-11T04:19:33.813Z,"19km WSW of Enterprise, Utah",earthquake
2016-01-11T00:49:30.151Z,38.6485,-118.8035,4.4,0.6,ml,5,165.39,0.221,0.1164,nn,nn00526293,2016-01-11T04:31:55.342Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-11T00:47:08.070Z,34.3803333,-117.5958333,3.31,1.61,ml,46,31,0.06816,0.2,ci,ci37511832,2016-01-11T14:26:16.743Z,"4km ENE of Wrightwood, California",earthquake
2016-01-11T00:34:29.330Z,33.688,-116.71,16.19,0.48,ml,22,101,0.02608,0.1,ci,ci37511824,2016-01-11T22:27:25.978Z,"6km S of Idyllwild, California",earthquake
2016-01-11T00:22:05.000Z,63.5544,-150.8378,15.2,1.1,ml,,,,0.68,ak,ak12455408,2016-01-12T23:12:53.002Z,"95km WNW of Cantwell, Alaska",earthquake
2016-01-11T00:14:38.440Z,-38.294,176.2301,160.06,4.4,mb,,109,0.694,0.52,us,us10004de9,2016-01-11T19:29:36.126Z,"17km S of Rotorua, New Zealand",earthquake
2016-01-11T00:05:44.700Z,36.129,-118.0553333,0.35,0.73,ml,12,101,0.1803,0.19,ci,ci37511816,2016-01-11T14:27:19.732Z,"13km NW of Coso Junction, California",earthquake
2016-01-11T00:01:52.290Z,35.9736,-96.7632,5.55,2.3,ml,,73,0.021,0.52,us,us10004de4,2016-01-11T16:28:50.491Z,"1km SSE of Cushing, Oklahoma",earthquake
2016-01-11T00:00:59.080Z,-3.3228,128.3031,48.95,4.2,mb,,97,3.96,1.45,us,us10004de6,2016-01-11T00:12:47.708Z,"7km WNW of Kairatu, Indonesia",earthquake
2016-01-10T23:59:59.000Z,64.9927,-147.3219,0,1.8,ml,,,,0.34,ak,ak12455397,2016-01-12T23:12:41.843Z,"23km NNE of Badger, Alaska",earthquake
2016-01-10T23:48:56.820Z,54.9036,164.0721,29.55,4.9,mb,,126,3.715,0.81,us,us10004de2,2016-01-11T00:05:34.170Z,"126km WSW of Nikol'skoye, Russia",earthquake
2016-01-10T23:41:52.778Z,36.5377,-116.2246,5.4,-0.1,ml,15,148.98,0.097,0.0912,nn,nn00526271,2016-01-11T00:14:43.513Z,"42km NNW of Pahrump, Nevada",earthquake
2016-01-10T23:31:54.536Z,39.5648,-119.9377,6.7,0.5,ml,23,58.08,0.047,0.1165,nn,nn00526269,2016-01-11T00:08:23.359Z,"5km N of Mogul, Nevada",earthquake
2016-01-10T23:22:31.600Z,18.3617,-66.2062,59,2.8,Md,5,230.4,0.12666246,0.1,pr,pr16010011,2016-01-11T04:10:05.638Z,"1km SE of Pajaros, Puerto Rico",earthquake
2016-01-10T23:18:38.550Z,38.8354988,-122.7959976,1.35,1.01,md,9,137,0.01687,0.01,nc,nc72578371,2016-01-11T01:02:04.418Z,"6km WNW of Cobb, California",earthquake
2016-01-10T23:05:34.580Z,37.6643333,-118.9175,3.56,0.42,md,8,170,0.01327,0.06,nc,nc72578366,2016-01-11T21:57:47.010Z,"5km ENE of Mammoth Lakes, California",earthquake
2016-01-10T22:58:51.500Z,34.6985,-116.2443333,2.06,1.66,ml,15,60,0.07815,0.19,ci,ci37511800,2016-01-11T14:27:22.850Z,"8km WSW of Ludlow, California",earthquake
2016-01-10T22:55:16.000Z,62.2072,-147.73,35.2,1.6,ml,,,,0.44,ak,ak12455314,2016-01-10T23:08:09.396Z,"74km NE of Sutton-Alpine, Alaska",earthquake
2016-01-10T22:54:55.634Z,38.6589,-118.79,10.5,1.2,ml,8,153.38,0.212,0.088,nn,nn00526276,2016-01-11T00:27:03.819Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T22:51:02.660Z,33.594,-116.8141667,8.57,1.2,ml,44,31,0.04179,0.15,ci,ci37511792,2016-01-11T14:30:12.560Z,"14km WNW of Anza, California",earthquake
2016-01-10T22:48:53.000Z,60.0872,-140.6067,10.6,1.8,ml,,,,0.75,ak,ak12455311,2016-01-11T01:04:21.263Z,"77km NW of Yakutat, Alaska",earthquake
2016-01-10T22:41:20.680Z,33.9415,-117.9318333,7.18,0.98,ml,13,189,0.007781,0.14,ci,ci37511784,2016-01-11T22:33:48.548Z,"2km NE of La Habra, California",earthquake
2016-01-10T22:39:38.000Z,59.8614,-152.4853,77.1,3.7,ml,,,,0.58,ak,ak12455299,2016-01-11T04:37:55.306Z,"37km WNW of Anchor Point, Alaska",earthquake
2016-01-10T22:23:18.434Z,38.6598,-118.7859,11.5,1.1,ml,9,152.78,0.209,0.0917,nn,nn00526277,2016-01-11T00:33:13.320Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T22:20:02.830Z,38.8131676,-122.8136673,2.15,0.87,md,13,90,0.01059,0.02,nc,nc72578361,2016-01-11T00:33:08.066Z,"6km NW of The Geysers, California",earthquake
2016-01-10T22:07:37.650Z,-11.6252,166.3521,67.31,5,mb,,44,3.888,0.9,us,us10004dcs,2016-01-10T22:21:57.928Z,"115km SSE of Lata, Solomon Islands",earthquake
2016-01-10T21:51:43.790Z,38.6595,-118.7916,9,0.5,ml,7,153.48,0.213,0.1081,nn,nn00526243,2016-01-10T22:26:44.966Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T21:49:19.390Z,38.8086662,-122.8161697,1.57,0.58,md,13,104,0.01546,0.03,nc,nc72578351,2016-01-10T22:06:05.026Z,"6km NW of The Geysers, California",earthquake
2016-01-10T21:31:58.360Z,38.8271675,-122.8529968,2.22,1.11,md,20,129,0.003051,0.02,nc,nc72578346,2016-01-11T00:05:04.368Z,"10km WNW of The Geysers, California",earthquake
2016-01-10T21:25:08.800Z,18.954,-67.7462,24,2.9,Md,6,334.8,0.77165283,0.31,pr,pr16010010,2016-01-10T23:40:25.946Z,"80km ENE of Punta Cana, Dominican Republic",earthquake
2016-01-10T21:24:29.000Z,62.9749,-150.6728,58.2,2.1,ml,,,,0.71,ak,ak12455226,2016-01-10T21:34:39.762Z,"78km NNW of Talkeetna, Alaska",earthquake
2016-01-10T21:22:43.460Z,38.638,-119.7558333,-1.93,1.92,md,10,192,0.06782,0.12,nc,nc72578341,2016-01-11T23:02:05.170Z,"27km S of Gardnerville Ranchos, Nevada",earthquake
2016-01-10T21:07:37.621Z,38.2884,-118.4702,9.3,0.2,ml,5,156.73,0.046,0.0617,nn,nn00526225,2016-01-10T21:49:33.462Z,"29km SSE of Hawthorne, Nevada",earthquake
2016-01-10T21:02:56.700Z,18.1205,-64.982,18,2.3,Md,9,216,0.23086703,0.37,pr,pr16010008,2016-01-10T21:18:48.231Z,"25km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2016-01-10T20:58:36.330Z,38.8286667,-122.7945023,0.81,1.07,md,15,57,0.01026,0.04,nc,nc72578336,2016-01-10T21:26:04.910Z,"6km W of Cobb, California",earthquake
2016-01-10T20:52:53.290Z,44.4445,-110.3553333,3.29,0.35,md,5,112,0.073,0.04,uu,uu60008910,2016-01-11T18:07:37.410Z,"37km E of Old Faithful Geyser, Wyoming",earthquake
2016-01-10T20:52:33.000Z,61.7641,-149.9809,24.1,2.7,ml,,,,0.69,ak,ak12455220,2016-01-10T22:59:03.969Z,"3km ENE of Willow, Alaska",earthquake
2016-01-10T20:52:23.500Z,44.4455,-110.3526667,3.08,-0.08,md,5,111,0.072,0.06,uu,uu60135492,2016-01-11T18:05:00.960Z,"37km E of Old Faithful Geyser, Wyoming",earthquake
2016-01-10T20:42:42.160Z,44.4428333,-110.3411667,7.92,1.19,md,11,105,0.065,0.14,uu,uu60135487,2016-01-11T18:00:52.230Z,"38km E of Old Faithful Geyser, Wyoming",earthquake
2016-01-10T20:38:32.780Z,36.0115,-117.7998333,2.05,0.48,ml,8,122,0.03119,0.05,ci,ci37511776,2016-01-11T20:34:24.269Z,"13km NE of Little Lake, California",earthquake
2016-01-10T20:33:57.100Z,36.0121667,-117.8015,1.79,0.83,ml,10,123,0.03213,0.09,ci,ci37273885,2016-01-11T22:50:37.752Z,"13km NE of Little Lake, California",earthquake
2016-01-10T20:33:40.330Z,36.0136667,-117.8025,1.77,0.64,ml,14,125,0.03231,0.1,ci,ci37511768,2016-01-11T22:48:58.200Z,"13km NE of Little Lake, California",earthquake
2016-01-10T20:31:23.100Z,19.482,-65.0018,74,2.6,Md,3,316.8,1.19745427,0.2,pr,pr16010009,2016-01-10T23:39:18.638Z,"124km NNW of Road Town, British Virgin Islands",earthquake
2016-01-10T20:23:13.480Z,33.9166667,-116.7913333,16.93,0.59,ml,14,110,0.119,0.23,ci,ci37511760,2016-01-11T14:31:15.372Z,"0km WSW of Cabazon, California",earthquake
2016-01-10T20:22:56.210Z,36.4093333,-118.2685,7.14,1.49,ml,28,82,0.1549,0.13,ci,ci37511752,2016-01-11T22:38:24.182Z,"26km SW of Lone Pine, California",earthquake
2016-01-10T20:13:45.453Z,38.6496,-118.8021,6.5,1.3,ml,14,116.6,0.194,0.1104,nn,nn00526210,2016-01-10T20:32:00.656Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T20:05:26.442Z,38.6568,-118.7916,9.8,0.5,ml,7,153.81,0.212,0.0818,nn,nn00526241,2016-01-10T22:20:34.268Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T19:58:21.000Z,61.7375,-149.6796,28.9,1.9,ml,,,,0.47,ak,ak12455151,2016-01-10T20:15:42.532Z,"13km NNW of Meadow Lakes, Alaska",earthquake
2016-01-10T19:42:39.390Z,37.6478333,-118.946,5.15,0.38,md,16,78,0.01884,0.04,nc,nc72578316,2016-01-11T22:52:09.132Z,"2km E of Mammoth Lakes, California",earthquake
2016-01-10T19:42:03.110Z,38.7938347,-122.7829971,1.33,0.9,md,13,85,0.003901,0.02,nc,nc72578311,2016-01-10T22:25:04.066Z,"2km NW of The Geysers, California",earthquake
2016-01-10T19:25:26.420Z,40.7098333,-121.4676667,8.48,1.69,md,13,138,0.1063,0.05,nc,nc72578306,2016-01-12T01:36:04.538Z,"25km SE of Burney, California",earthquake
2016-01-10T19:11:35.232Z,39.2356,-120.4749,6,1.2,ml,15,115.56,0.167,0.1284,nn,nn00526199,2016-01-10T20:07:24.957Z,"27km WSW of Truckee, California",earthquake
2016-01-10T19:06:45.960Z,33.0436667,-116.4353333,6.29,1.08,ml,36,87,0.1412,0.18,ci,ci37511736,2016-01-13T00:22:32.000Z,"16km ESE of Julian, California",earthquake
2016-01-10T19:04:54.630Z,37.4853333,-112.7246667,8.27,1.31,md,8,116,0.154,0.17,uu,uu60135482,2016-01-11T17:55:11.170Z,"36km SE of Cedar City, Utah",earthquake
2016-01-10T18:59:10.580Z,33.2725,-116.778,11.18,0.97,ml,33,46,0.03983,0.14,ci,ci37511728,2016-01-11T20:29:58.146Z,"4km NNW of Lake Henshaw, California",earthquake
2016-01-10T18:49:57.020Z,47.3793333,-122.9016667,4.188,1.54,ml,5,297,0.1854,0.12,uw,uw61118061,2016-01-11T19:15:24.630Z,"5km W of Allyn, Washington",earthquake
2016-01-10T18:43:11.530Z,34.691,-116.2385,3.05,1.94,ml,24,59,0.07224,0.17,ci,ci37511712,2016-01-12T01:32:56.587Z,"8km WSW of Ludlow, California",earthquake
2016-01-10T18:35:30.379Z,39.562,-119.9405,6.1,0.9,ml,20,57.62,0.048,0.1254,nn,nn00526185,2016-01-10T21:52:56.427Z,"5km NNW of Mogul, Nevada",earthquake
2016-01-10T18:28:25.550Z,40.7086667,-121.47,7.8,1.48,md,10,138,0.1075,0.03,nc,nc72578296,2016-01-11T21:09:08.835Z,"25km SE of Burney, California",earthquake
2016-01-10T18:28:23.530Z,40.7263333,-122.3365,4.28,1.22,md,6,98,0.2136,0.07,nc,nc71099399,2016-01-12T01:08:06.452Z,"5km NNE of Shasta Lake, California",earthquake
2016-01-10T18:26:21.830Z,38.8045006,-122.75,-0.46,1.19,md,15,61,0.01635,0.03,nc,nc72578291,2016-01-10T20:38:03.780Z,"3km SW of Cobb, California",earthquake
2016-01-10T18:24:19.640Z,33.4858333,-116.4765,14.12,1,ml,26,101,0.05662,0.1,ci,ci37511704,2016-01-11T22:44:52.410Z,"20km ESE of Anza, California",earthquake
2016-01-10T18:01:29.320Z,33.2705,-116.7711667,11.7,0.67,ml,28,82,0.03596,0.12,ci,ci37511696,2016-01-11T23:28:18.758Z,"3km NNW of Lake Henshaw, California",earthquake
2016-01-10T17:59:04.175Z,38.6541,-118.7994,6.2,1.4,ml,20,113.36,0.199,0.1497,nn,nn00526182,2016-01-10T18:43:07.518Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T17:56:20.510Z,40.7113333,-121.4691667,9.37,1.56,md,12,138,0.1048,0.05,nc,nc72578286,2016-01-11T23:34:04.240Z,"24km SE of Burney, California",earthquake
2016-01-10T17:40:49.430Z,39.5584,34.3468,10,4.9,mb,,44,0.571,0.92,us,us10004dbv,2016-01-11T16:45:31.142Z,"7km SW of Mecidiye, Turkey",earthquake
2016-01-10T17:17:57.280Z,44.4786667,-110.4386667,4.78,1.47,ml,12,56,0.086,0.1,uu,uu60135477,2016-01-11T17:51:33.180Z,"31km E of Old Faithful Geyser, Wyoming",earthquake
2016-01-10T17:13:40.730Z,19.8493333,-155.9473333,40.339,1.77,ml,11,222,0.1947,0.09,hv,hv61147576,2016-01-11T17:38:53.150Z,"13km NNE of Kalaoa, Hawaii",earthquake
2016-01-10T17:11:36.190Z,36.003334,-120.5660019,1.43,1.09,md,10,104,0.02459,0.12,nc,nc72578276,2016-01-10T19:46:11.640Z,"23km SW of Coalinga, California",earthquake
2016-01-10T17:10:48.750Z,-20.7736,-178.4452,593.35,5,mb,,77,4.474,0.61,us,us10004dbt,2016-01-10T17:25:49.005Z,"29km ESE of Ndoi Island, Fiji",earthquake
2016-01-10T16:55:22.100Z,36.5766667,-118.0048333,6.34,1.74,ml,22,67,0.1494,0.18,ci,ci37511688,2016-01-11T20:23:31.473Z,"6km E of Lone Pine, California",earthquake
2016-01-10T16:48:29.210Z,47.7195,-122.6081667,21.412,1.64,ml,14,80,0.03989,0.19,uw,uw61118016,2016-01-11T18:45:57.960Z,"3km ESE of Poulsbo, Washington",earthquake
2016-01-10T16:47:30.110Z,38.8133316,-122.8144989,2.59,1.57,md,29,75,0.01063,0.02,nc,nc72578266,2016-01-10T19:19:04.569Z,"6km NW of The Geysers, California",earthquake
2016-01-10T16:34:27.360Z,33.9875,-116.6415,18.7,0.82,ml,20,43,0.05117,0.12,ci,ci37511680,2016-01-11T14:34:26.614Z,"9km SW of Morongo Valley, California",earthquake
2016-01-10T16:20:20.785Z,38.6639,-118.7851,9.9,0.8,ml,11,124.34,0.209,0.0964,nn,nn00526174,2016-01-10T18:27:43.195Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T16:15:54.090Z,33.4856667,-116.47,13.9,0.48,ml,12,144,0.05279,0.16,ci,ci37511672,2016-01-11T22:41:31.084Z,"20km ESE of Anza, California",earthquake
2016-01-10T16:12:24.291Z,38.661,-118.7849,11.1,0.7,ml,10,124.61,0.208,0.0874,nn,nn00526179,2016-01-10T17:35:10.751Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T16:02:39.100Z,46.7943333,-111.9938333,4.62,1.57,ml,11,174,0.139,0.15,mb,mb80119624,2016-01-11T16:44:52.230Z,"8km NE of Helena Valley Northwest, Montana",earthquake
2016-01-10T15:52:15.210Z,38.7883339,-122.7498322,-0.79,0.96,md,8,98,0.02154,0.09,nc,nc72578256,2016-01-10T18:25:04.427Z,"1km NNE of The Geysers, California",earthquake
2016-01-10T15:45:30.392Z,36.7078,-115.9665,7.7,-0.2,ml,9,212.05,0.026,0.0671,nn,nn00526229,2016-01-10T21:33:54.820Z,"55km N of Pahrump, Nevada",earthquake
2016-01-10T15:42:51.970Z,38.838501,-122.8274994,1.68,0.57,md,10,82,0.006239,0.01,nc,nc72578251,2016-01-10T17:57:05.363Z,"9km WNW of Cobb, California",earthquake
2016-01-10T15:42:45.980Z,38.838665,-122.8271637,1.45,1.8,md,11,96,0.006501,0.02,nc,nc72578246,2016-01-10T17:30:09.265Z,"9km WNW of Cobb, California",earthquake
2016-01-10T15:40:31.610Z,33.6503333,-116.7053333,12.89,0.76,ml,31,54,0.06384,0.15,ci,ci37511656,2016-01-11T14:35:38.610Z,"10km S of Idyllwild, California",earthquake
2016-01-10T15:39:55.221Z,38.6518,-118.7988,7.7,0.8,ml,11,132.85,0.196,0.1413,nn,nn00526167,2016-01-10T17:04:09.539Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T15:37:00.940Z,42.1963,142.8371,58.49,4.3,mb,,80,0.299,0.72,us,us10004dbi,2016-01-10T16:47:05.792Z,"41km ESE of Shizunai, Japan",earthquake
2016-01-10T15:32:37.910Z,36.8213348,-121.392334,6.77,1.68,md,15,92,0.05612,0.05,nc,nc72578241,2016-01-10T17:03:07.215Z,"2km WNW of Ridgemark, California",earthquake
2016-01-10T15:23:50.006Z,38.6538,-118.7901,10.3,0.9,ml,10,139.97,0.211,0.1008,nn,nn00526224,2016-01-10T21:24:31.510Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T15:12:01.600Z,36.576,-98.0847,6.64,2.8,mb_lg,,88,0.236,0.2,us,us10004dbc,2016-01-10T19:38:16.530Z,"16km ENE of Helena, Oklahoma",earthquake
2016-01-10T15:04:13.971Z,38.6587,-118.7817,13.8,0.8,ml,12,120.15,0.205,0.0896,nn,nn00526159,2016-01-10T16:57:54.952Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T14:59:57.029Z,38.6523,-118.7952,8.4,1.3,ml,16,114.68,0.196,0.1315,nn,nn00526158,2016-01-10T16:42:22.464Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T14:35:11.060Z,38.8296667,-112.1195,7.21,1.66,ml,18,97,0.137,0.31,uu,uu60135467,2016-01-11T17:45:52.130Z,"7km NNW of Richfield, Utah",earthquake
2016-01-10T14:27:00.000Z,36.0441667,-120.6263333,-0.49,0.49,md,14,227,0.03466,0.08,nc,nc72578236,2016-01-12T01:22:52.110Z,"26km WSW of Coalinga, California",earthquake
2016-01-10T14:20:37.050Z,38.6572,-118.7859,11.5,0.3,ml,9,139.04,0.208,0.0987,nn,nn00526198,2016-01-10T19:05:33.139Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T14:20:12.050Z,-22.6598,173.5078,10,4.8,mb,,81,5.599,0.79,us,us10004db9,2016-01-10T16:19:43.205Z,"149km SW of Ceva-i-Ra, Fiji",earthquake
2016-01-10T14:17:23.270Z,33.49,-116.475,13.24,0.97,ml,14,116,0.05298,0.15,ci,ci37511648,2016-01-11T22:35:56.027Z,"20km ESE of Anza, California",earthquake
2016-01-10T14:16:57.700Z,38.7900009,-122.737999,1.26,2.12,md,35,44,0.01698,0.03,nc,nc72578221,2016-01-10T22:11:42.035Z,"2km NE of The Geysers, California",earthquake
2016-01-10T14:14:59.240Z,40.3105,-124.5978333,19.33,2.48,md,28,249,0.24,0.15,nc,nc72578216,2016-01-14T06:32:03.889Z,"40km SW of Ferndale, California",earthquake
2016-01-10T14:06:12.980Z,40.2841667,-124.3883333,15.38,2.64,md,19,246,0.08807,0.12,nc,nc72578211,2016-01-14T03:30:08.422Z,"33km SW of Rio Dell, California",earthquake
2016-01-10T13:57:59.720Z,-5.6626,152.0367,52.7,4.6,mb,,160,1.467,0.74,us,us10004db3,2016-01-10T15:37:27.748Z,"147km S of Kokopo, Papua New Guinea",earthquake
2016-01-10T13:34:09.703Z,41.8369,-119.6427,10.6,1.4,ml,6,210.31,0.164,0.1845,nn,nn00526157,2016-01-10T16:36:05.086Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-10T13:33:34.340Z,-31.3112,-71.792,15.7,5,mwr,,58,0.649,0.88,us,us10004db0,2016-01-11T03:56:07.583Z,"69km WNW of Illapel, Chile",earthquake
2016-01-10T13:28:15.907Z,38.7339,-118.5625,4.9,1.2,ml,10,119.43,0.111,0.0675,nn,nn00526156,2016-01-10T16:23:45.891Z,"23km NNE of Hawthorne, Nevada",earthquake
2016-01-10T13:20:18.480Z,38.7663345,-122.7123337,1.31,1.16,md,12,134,0.007913,0.04,nc,nc72578206,2016-01-10T14:42:06.011Z,"4km ESE of The Geysers, California",earthquake
2016-01-10T13:18:27.520Z,45.7121667,-122.5373333,16.734,0.98,ml,7,341,0.2353,0.12,uw,uw61117966,2016-01-11T19:38:44.640Z,"2km SSE of Brush Prairie, Washington",earthquake
2016-01-10T13:13:31.300Z,47.4573333,-122.895,20.139,1.68,ml,6,138,0.1161,0.57,uw,uw61117961,2016-01-11T19:35:37.250Z,"5km W of Belfair, Washington",earthquake
2016-01-10T13:06:24.616Z,38.6626,-118.7865,11.7,0.2,ml,8,138.36,0.209,0.1103,nn,nn00526197,2016-01-10T19:02:21.547Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T13:05:10.140Z,40.3743333,-124.6208333,22.65,2.69,md,35,243,0.2388,0.16,nc,nc72578201,2016-01-14T05:40:05.755Z,"37km SW of Ferndale, California",earthquake
2016-01-10T13:02:09.327Z,38.6576,-118.7808,12.7,0.4,ml,6,160.68,0.204,0.0599,nn,nn00526196,2016-01-10T19:02:19.532Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T12:52:32.000Z,63.2411,-151.1085,5.9,1.7,ml,,,,0.28,ak,ak12454800,2016-01-10T13:09:57.031Z,"109km W of Cantwell, Alaska",earthquake
2016-01-10T12:48:01.044Z,38.6541,-118.7832,11,0.8,ml,6,161.54,0.206,0.0592,nn,nn00526195,2016-01-10T18:59:06.677Z,"19km NW of Hawthorne, Nevada",earthquake
2016-01-10T12:46:19.000Z,62.4872,-149.986,69.3,1.8,ml,,,,0.63,ak,ak12454798,2016-01-10T12:59:47.140Z,"19km NNE of Talkeetna, Alaska",earthquake
2016-01-10T12:45:13.230Z,4.3353,127.7369,109.47,4.9,mb,,55,3.462,0.59,us,us10004dar,2016-01-10T13:03:04.092Z,"278km ESE of Sarangani, Philippines",earthquake
2016-01-10T12:27:36.000Z,61.1945,-140.7656,0.3,1.2,ml,,,,0.48,ak,ak12454751,2016-01-10T12:36:11.122Z,"155km NE of Cape Yakataga, Alaska",earthquake
2016-01-10T12:27:35.632Z,41.8519,-119.6296,10.8,2.1,ml,7,181.06,0.16,0.2062,nn,nn00526154,2016-01-10T16:05:20.473Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-10T12:23:06.763Z,37.5881,-116.375,11.4,0,ml,4,228.35,0.379,0.1014,nn,nn00526194,2016-01-10T18:55:57.745Z,"66km S of Warm Springs, Nevada",earthquake
2016-01-10T12:18:37.510Z,35.3931667,-118.2175,9.55,1,ml,13,141,0.1564,0.15,ci,ci37511640,2016-01-11T14:35:48.114Z,"33km SE of Bodfish, California",earthquake
2016-01-10T12:18:15.740Z,44.6236667,-112.1048333,5.86,0.26,md,5,156,0.209,0.14,mb,mb80119709,2016-01-12T00:37:30.520Z,"38km E of Lima, Montana",earthquake
2016-01-10T12:12:03.540Z,-57.7095,-147.8671,10,5,mb,,166,32.438,1.27,us,us10004dam,2016-01-11T01:57:49.000Z,"Pacific-Antarctic Ridge",earthquake
2016-01-10T12:11:11.980Z,46.0846667,-122.4863333,21.534,0.68,ml,6,308,0.1356,0.06,uw,uw61117931,2016-01-11T22:48:24.330Z,"19km N of Amboy, Washington",earthquake
2016-01-10T12:10:50.343Z,38.5115,-118.4057,6.3,0.8,ml,11,95.86,0.093,0.1465,nn,nn00526153,2016-01-10T15:55:29.977Z,"19km E of Hawthorne, Nevada",earthquake
2016-01-10T11:57:11.600Z,19.1215,-66.055,32,3.1,Md,14,270,0.7815343,0.18,pr,pr16010007,2016-01-10T12:24:32.249Z,"72km N of San Juan, Puerto Rico",earthquake
2016-01-10T11:54:45.280Z,37.3353333,-118.7411667,16.69,1.23,md,17,187,0.1429,0.06,nc,nc72578196,2016-01-11T23:07:05.185Z,"25km W of West Bishop, California",earthquake
2016-01-10T11:52:31.114Z,36.6142,-117.9097,6.8,0.9,ml,4,294.06,0.654,0.2203,nn,nn00526192,2016-01-10T18:52:36.322Z,"13km E of Lone Pine, California",earthquake
2016-01-10T11:47:38.900Z,37.1373333,-98.0416667,5.31,1.81,ml,16,96,0.04491,0.04,ismpkansas,ismpkansas70166248,2016-01-12T01:38:45.490Z,"2km SSW of Anthony, Kansas",earthquake
2016-01-10T11:34:33.524Z,39.5125,-120.6363,8.1,0,ml,7,146.37,0.292,0.1351,nn,nn00526191,2016-01-10T18:49:27.899Z,"17km ESE of Downieville, California",earthquake
2016-01-10T11:23:14.993Z,38.0112,-118.4224,9,2.2,ml,19,39.47,0.249,0.1425,nn,nn00526151,2016-01-10T16:02:10.136Z,"59km SSE of Hawthorne, Nevada",earthquake
2016-01-10T11:14:04.500Z,18.8402,-65.708,29,2.5,Md,4,306,0.58300662,0.07,pr,pr16010006,2016-01-10T11:43:34.917Z,"47km NNE of Vieques, Puerto Rico",earthquake
2016-01-10T11:08:49.000Z,60.0283,-141.5624,14.5,1.6,ml,,,,0.87,ak,ak12454705,2016-01-10T11:19:43.289Z,"48km E of Cape Yakataga, Alaska",earthquake
2016-01-10T11:04:01.850Z,33.4888333,-116.5253333,2.89,0.25,ml,19,152,0.0645,0.12,ci,ci37511632,2016-01-14T01:20:38.893Z,"16km ESE of Anza, California",earthquake
2016-01-10T10:59:02.348Z,38.6535,-118.7883,11.7,0.8,ml,10,139.81,0.21,0.0923,nn,nn00526150,2016-01-10T15:55:26.270Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T10:56:11.720Z,34.153,-119.1796667,24.21,1.24,ml,20,208,0.02856,0.17,ci,ci37511624,2016-01-11T22:29:20.878Z,"2km ENE of Port Hueneme, California",earthquake
2016-01-10T10:47:25.550Z,38.8221664,-122.8426666,1.6,0.91,md,11,73,0.00604,0.02,nc,nc72578181,2016-01-10T12:50:04.558Z,"8km WNW of The Geysers, California",earthquake
2016-01-10T10:42:05.450Z,38.8166656,-122.7789993,1.47,1.03,md,10,75,0.003648,0.02,nc,nc72578176,2016-01-10T12:22:04.450Z,"4km W of Cobb, California",earthquake
2016-01-10T10:09:56.510Z,33.4915,-116.5278333,2.28,0.72,ml,29,86,0.06223,0.17,ci,ci37511616,2016-01-11T14:37:24.977Z,"15km ESE of Anza, California",earthquake
2016-01-10T10:06:20.316Z,38.6526,-118.795,9.9,0.8,ml,12,121.62,0.215,0.1286,nn,nn00526149,2016-01-10T15:43:07.099Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-10T10:03:28.000Z,60.0111,-153.1079,121.9,2.4,ml,,,,0.27,ak,ak12454701,2016-01-11T00:34:47.653Z,"56km SSW of Redoubt Volcano, Alaska",earthquake
2016-01-10T09:59:20.679Z,38.5294,-118.1778,0,-0.1,ml,5,239.45,0.098,0.1367,nn,nn00526148,2016-01-10T15:39:55.894Z,"38km E of Hawthorne, Nevada",earthquake
2016-01-10T09:53:02.120Z,36.3481667,-121.8453333,15.65,3.24,ml,45,191,0.1097,0.08,nc,nc72578171,2016-01-12T02:05:52.942Z,"18km SSW of Carmel Valley Village, California",earthquake
2016-01-10T09:43:53.961Z,41.9004,-119.61,3.7,1.3,ml,4,217.27,0.146,0.1521,nn,nn00526166,2016-01-10T15:36:49.682Z,"68km ESE of Lakeview, Oregon",earthquake
2016-01-10T09:38:56.670Z,37.140667,-121.5295029,7,1.34,md,13,125,0.08073,0.05,nc,nc72578166,2016-01-10T11:38:04.475Z,"9km NE of San Martin, California",earthquake
